risk_event_id,project_id,mp_id,mp_name,detected_on,risk_score,risk_level,risk_reason,review_status,data_type
RE00012544,P02271,MP058,Pooja Joshi,2026-07-09,5.0,LOW,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012545,P02271,MP058,Pooja Joshi,2026-01-25,5.0,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012546,P02271,MP058,Pooja Joshi,2025-10-07,5.0,LOW,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012547,P02271,MP058,Pooja Joshi,2026-08-23,5.0,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012548,P02271,MP058,Pooja Joshi,2026-04-08,5.0,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012549,P02271,MP058,Pooja Joshi,2025-01-30,5.0,LOW,Cost anomaly signal increased,Under Review,SYNTHETIC_DEMO
RE00012550,P02271,MP058,Pooja Joshi,2026-07-21,6.5,LOW,Cost anomaly signal increased,Under Review,SYNTHETIC_DEMO
RE00012551,P02271,MP058,Pooja Joshi,2025-10-19,16.1,LOW,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
RE00012552,P02272,MP005,Ravi Nair,2026-01-08,74.5,HIGH,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012553,P02272,MP005,Ravi Nair,2026-05-30,56.9,MEDIUM,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012554,P02272,MP005,Ravi Nair,2025-09-09,74.4,HIGH,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012555,P02272,MP005,Ravi Nair,2025-05-21,79.8,HIGH,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012556,P02272,MP005,Ravi Nair,2025-01-18,92.3,HIGH,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012557,P02272,MP005,Ravi Nair,2025-01-06,84.4,HIGH,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012558,P02272,MP005,Ravi Nair,2025-08-04,94.9,HIGH,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012559,P02272,MP005,Ravi Nair,2025-12-23,80.3,HIGH,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012560,P02273,MP012,Nitin Singh,2026-01-17,20.4,LOW,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012561,P02273,MP012,Nitin Singh,2026-01-29,32.5,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012562,P02273,MP012,Nitin Singh,2025-12-18,37.3,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012563,P02273,MP012,Nitin Singh,2025-06-15,28.2,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012564,P02274,MP019,Anita Mehta,2026-01-11,5.0,LOW,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012565,P02274,MP019,Anita Mehta,2026-07-12,5.0,LOW,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012566,P02274,MP019,Anita Mehta,2026-06-04,5.0,LOW,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012567,P02275,MP026,Meena Sharma,2025-08-11,5.0,LOW,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012568,P02275,MP026,Meena Sharma,2025-08-10,10.8,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012569,P02275,MP026,Meena Sharma,2025-08-02,14.8,LOW,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012570,P02276,MP033,Priya Joshi,2026-06-01,37.2,LOW,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
RE00012571,P02276,MP033,Priya Joshi,2025-10-14,30.3,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012572,P02276,MP033,Priya Joshi,2025-10-24,42.0,MEDIUM,Risk score recalibrated after new progress snapshot,Unreviewed,SYNTHETIC_DEMO
RE00012573,P02276,MP033,Priya Joshi,2025-05-30,45.2,MEDIUM,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012574,P02276,MP033,Priya Joshi,2025-01-03,52.1,MEDIUM,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012575,P02276,MP033,Priya Joshi,2026-07-02,51.9,MEDIUM,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012576,P02276,MP033,Priya Joshi,2026-02-18,56.2,MEDIUM,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012577,P02276,MP033,Priya Joshi,2025-05-11,66.2,MEDIUM,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012578,P02277,MP040,Arjun Nair,2026-05-16,40.8,MEDIUM,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012579,P02277,MP040,Arjun Nair,2026-08-10,46.8,MEDIUM,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012580,P02277,MP040,Arjun Nair,2025-09-10,64.3,MEDIUM,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012581,P02277,MP040,Arjun Nair,2026-08-21,50.2,MEDIUM,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012582,P02277,MP040,Arjun Nair,2026-06-05,50.1,MEDIUM,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012583,P02277,MP040,Arjun Nair,2025-01-03,59.4,MEDIUM,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012584,P02278,MP047,Rahul Singh,2025-04-14,5.0,LOW,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012585,P02278,MP047,Rahul Singh,2025-12-28,12.6,LOW,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012586,P02278,MP047,Rahul Singh,2025-10-15,11.9,LOW,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012587,P02279,MP054,Kavita Mehta,2026-01-31,46.4,MEDIUM,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012588,P02279,MP054,Kavita Mehta,2026-01-07,53.4,MEDIUM,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012589,P02279,MP054,Kavita Mehta,2026-08-06,58.5,MEDIUM,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012590,P02279,MP054,Kavita Mehta,2025-12-11,57.9,MEDIUM,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012591,P02279,MP054,Kavita Mehta,2025-11-23,81.0,HIGH,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012592,P02280,MP001,Amit Sharma,2025-03-06,5.0,LOW,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012593,P02280,MP001,Amit Sharma,2025-09-29,5.0,LOW,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012594,P02280,MP001,Amit Sharma,2025-01-09,5.0,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012595,P02280,MP001,Amit Sharma,2025-08-09,5.0,LOW,Cost anomaly signal increased,Under Review,SYNTHETIC_DEMO
RE00012596,P02280,MP001,Amit Sharma,2025-11-04,5.0,LOW,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012597,P02280,MP001,Amit Sharma,2026-07-30,14.8,LOW,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012598,P02280,MP001,Amit Sharma,2025-06-06,5.0,LOW,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012599,P02280,MP001,Amit Sharma,2026-05-07,5.0,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012600,P02281,MP008,Suresh Joshi,2026-07-29,12.5,LOW,Progress-expenditure mismatch detected,Under Review,SYNTHETIC_DEMO
RE00012601,P02281,MP008,Suresh Joshi,2026-03-11,5.0,LOW,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
RE00012602,P02281,MP008,Suresh Joshi,2026-07-22,27.0,LOW,Risk score recalibrated after new progress snapshot,Unreviewed,SYNTHETIC_DEMO
RE00012603,P02281,MP008,Suresh Joshi,2025-08-01,21.3,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012604,P02281,MP008,Suresh Joshi,2025-04-13,17.6,LOW,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012605,P02282,MP015,Deepak Nair,2025-04-03,57.3,MEDIUM,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012606,P02282,MP015,Deepak Nair,2026-04-03,55.1,MEDIUM,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012607,P02282,MP015,Deepak Nair,2025-06-17,46.0,MEDIUM,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012608,P02282,MP015,Deepak Nair,2025-12-19,65.3,MEDIUM,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012609,P02282,MP015,Deepak Nair,2026-07-24,62.9,MEDIUM,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
RE00012610,P02282,MP015,Deepak Nair,2026-07-17,75.5,HIGH,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012611,P02283,MP022,Vikram Singh,2025-04-20,5.0,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012612,P02283,MP022,Vikram Singh,2025-09-29,15.7,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012613,P02283,MP022,Vikram Singh,2025-06-18,17.3,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012614,P02283,MP022,Vikram Singh,2026-01-01,18.4,LOW,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012615,P02283,MP022,Vikram Singh,2025-04-15,29.3,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012616,P02283,MP022,Vikram Singh,2025-09-08,10.4,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012617,P02283,MP022,Vikram Singh,2026-03-25,27.9,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012618,P02284,MP029,Manoj Mehta,2025-09-24,16.7,LOW,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012619,P02284,MP029,Manoj Mehta,2025-04-05,20.6,LOW,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012620,P02284,MP029,Manoj Mehta,2026-05-20,16.3,LOW,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012621,P02285,MP036,Neha Sharma,2025-03-24,9.1,LOW,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012622,P02285,MP036,Neha Sharma,2026-03-22,31.5,LOW,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012623,P02285,MP036,Neha Sharma,2025-08-30,35.4,LOW,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012624,P02286,MP043,Pooja Joshi,2025-01-27,27.8,LOW,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012625,P02286,MP043,Pooja Joshi,2026-07-12,33.8,LOW,Delay risk increased,Reviewed,SYNTHETIC_DEMO
RE00012626,P02286,MP043,Pooja Joshi,2025-07-16,9.4,LOW,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012627,P02287,MP050,Ravi Nair,2025-04-14,5.0,LOW,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012628,P02287,MP050,Ravi Nair,2025-04-17,5.0,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012629,P02287,MP050,Ravi Nair,2026-01-31,8.1,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012630,P02287,MP050,Ravi Nair,2026-07-16,15.9,LOW,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012631,P02287,MP050,Ravi Nair,2025-04-19,5.0,LOW,Progress-expenditure mismatch detected,Under Review,SYNTHETIC_DEMO
RE00012632,P02287,MP050,Ravi Nair,2025-06-22,8.4,LOW,Delay risk increased,Reviewed,SYNTHETIC_DEMO
RE00012633,P02287,MP050,Ravi Nair,2025-04-15,24.4,LOW,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012634,P02288,MP057,Nitin Singh,2025-10-08,29.7,LOW,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012635,P02288,MP057,Nitin Singh,2025-07-14,36.1,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012636,P02288,MP057,Nitin Singh,2025-01-08,52.1,MEDIUM,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012637,P02289,MP004,Anita Mehta,2025-01-03,35.0,LOW,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012638,P02289,MP004,Anita Mehta,2026-05-09,14.5,LOW,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012639,P02289,MP004,Anita Mehta,2026-05-17,31.4,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012640,P02289,MP004,Anita Mehta,2026-03-29,37.2,LOW,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012641,P02289,MP004,Anita Mehta,2026-01-27,46.6,MEDIUM,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012642,P02289,MP004,Anita Mehta,2026-02-03,43.3,MEDIUM,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012643,P02289,MP004,Anita Mehta,2025-12-17,24.4,LOW,Progress-expenditure mismatch detected,Under Review,SYNTHETIC_DEMO
RE00012644,P02289,MP004,Anita Mehta,2025-10-03,33.8,LOW,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012645,P02290,MP011,Meena Sharma,2026-07-01,21.4,LOW,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012646,P02290,MP011,Meena Sharma,2026-05-29,18.8,LOW,Risk score recalibrated after new progress snapshot,Unreviewed,SYNTHETIC_DEMO
RE00012647,P02290,MP011,Meena Sharma,2026-05-22,10.7,LOW,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012648,P02290,MP011,Meena Sharma,2026-03-16,25.5,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012649,P02291,MP018,Priya Joshi,2026-07-30,11.6,LOW,Delay risk increased,Reviewed,SYNTHETIC_DEMO
RE00012650,P02291,MP018,Priya Joshi,2025-11-20,5.0,LOW,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012651,P02291,MP018,Priya Joshi,2025-05-08,5.0,LOW,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012652,P02291,MP018,Priya Joshi,2026-05-25,18.6,LOW,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012653,P02291,MP018,Priya Joshi,2026-02-11,35.5,LOW,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012654,P02291,MP018,Priya Joshi,2025-12-27,26.4,LOW,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012655,P02291,MP018,Priya Joshi,2025-03-11,7.5,LOW,Risk score recalibrated after new progress snapshot,Unreviewed,SYNTHETIC_DEMO
RE00012656,P02292,MP025,Arjun Nair,2025-05-24,8.1,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012657,P02292,MP025,Arjun Nair,2026-05-26,30.4,LOW,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012658,P02292,MP025,Arjun Nair,2025-11-29,36.5,LOW,Delay risk increased,Reviewed,SYNTHETIC_DEMO
RE00012659,P02292,MP025,Arjun Nair,2025-02-27,31.3,LOW,Cost anomaly signal increased,Under Review,SYNTHETIC_DEMO
RE00012660,P02292,MP025,Arjun Nair,2025-01-12,32.9,LOW,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012661,P02293,MP032,Rahul Singh,2025-08-10,21.5,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012662,P02293,MP032,Rahul Singh,2026-08-08,25.3,LOW,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012663,P02293,MP032,Rahul Singh,2026-04-04,24.7,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012664,P02293,MP032,Rahul Singh,2026-02-18,14.5,LOW,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012665,P02293,MP032,Rahul Singh,2025-03-24,32.9,LOW,Progress-expenditure mismatch detected,Under Review,SYNTHETIC_DEMO
RE00012666,P02293,MP032,Rahul Singh,2025-01-18,28.4,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012667,P02293,MP032,Rahul Singh,2025-07-20,24.5,LOW,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012668,P02294,MP039,Kavita Mehta,2026-08-03,42.6,MEDIUM,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012669,P02294,MP039,Kavita Mehta,2025-06-12,57.1,MEDIUM,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012670,P02294,MP039,Kavita Mehta,2025-12-03,64.7,MEDIUM,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012671,P02294,MP039,Kavita Mehta,2026-01-25,47.5,MEDIUM,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012672,P02294,MP039,Kavita Mehta,2026-07-10,60.2,MEDIUM,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012673,P02294,MP039,Kavita Mehta,2026-04-15,67.2,MEDIUM,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012674,P02294,MP039,Kavita Mehta,2025-04-28,80.9,HIGH,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
RE00012675,P02295,MP046,Amit Sharma,2025-10-01,12.6,LOW,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012676,P02295,MP046,Amit Sharma,2025-11-24,16.3,LOW,Progress-expenditure mismatch detected,Reviewed,SYNTHETIC_DEMO
RE00012677,P02295,MP046,Amit Sharma,2025-03-02,30.2,LOW,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012678,P02295,MP046,Amit Sharma,2026-05-20,25.6,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012679,P02296,MP053,Suresh Joshi,2026-02-13,5.0,LOW,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012680,P02296,MP053,Suresh Joshi,2026-06-05,5.0,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012681,P02296,MP053,Suresh Joshi,2025-08-09,15.6,LOW,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012682,P02296,MP053,Suresh Joshi,2026-08-15,20.8,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012683,P02296,MP053,Suresh Joshi,2026-06-18,10.6,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012684,P02296,MP053,Suresh Joshi,2025-07-02,16.6,LOW,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012685,P02297,MP060,Deepak Nair,2026-02-14,9.2,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012686,P02297,MP060,Deepak Nair,2026-07-09,16.9,LOW,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012687,P02297,MP060,Deepak Nair,2026-01-04,13.5,LOW,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012688,P02297,MP060,Deepak Nair,2025-05-06,26.7,LOW,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012689,P02298,MP007,Vikram Singh,2025-08-21,58.1,MEDIUM,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012690,P02298,MP007,Vikram Singh,2025-02-13,71.5,HIGH,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012691,P02298,MP007,Vikram Singh,2025-10-15,51.0,MEDIUM,Data consistency check triggered,Under Review,SYNTHETIC_DEMO
RE00012692,P02298,MP007,Vikram Singh,2026-07-03,66.7,MEDIUM,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
RE00012693,P02298,MP007,Vikram Singh,2026-06-12,76.9,HIGH,Cost anomaly signal increased,Under Review,SYNTHETIC_DEMO
RE00012694,P02298,MP007,Vikram Singh,2026-08-21,59.4,MEDIUM,Progress-expenditure mismatch detected,Under Review,SYNTHETIC_DEMO
RE00012695,P02299,MP014,Manoj Mehta,2026-05-03,42.8,MEDIUM,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012696,P02299,MP014,Manoj Mehta,2025-02-22,47.4,MEDIUM,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012697,P02299,MP014,Manoj Mehta,2026-01-12,59.7,MEDIUM,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012698,P02300,MP021,Neha Sharma,2026-07-21,11.0,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012699,P02300,MP021,Neha Sharma,2026-05-12,17.7,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012700,P02300,MP021,Neha Sharma,2026-07-14,16.7,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012701,P02300,MP021,Neha Sharma,2025-08-02,23.9,LOW,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012702,P02300,MP021,Neha Sharma,2025-04-10,43.1,MEDIUM,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
RE00012703,P02301,MP028,Pooja Joshi,2025-01-19,56.5,MEDIUM,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012704,P02301,MP028,Pooja Joshi,2025-12-01,55.4,MEDIUM,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012705,P02301,MP028,Pooja Joshi,2025-06-08,63.5,MEDIUM,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012706,P02301,MP028,Pooja Joshi,2025-08-03,64.8,MEDIUM,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012707,P02302,MP035,Ravi Nair,2025-07-09,5.0,LOW,Delay risk increased,Reviewed,SYNTHETIC_DEMO
RE00012708,P02302,MP035,Ravi Nair,2025-10-23,5.0,LOW,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012709,P02302,MP035,Ravi Nair,2025-01-16,5.0,LOW,Risk score recalibrated after new progress snapshot,Unreviewed,SYNTHETIC_DEMO
RE00012710,P02302,MP035,Ravi Nair,2025-03-02,5.0,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012711,P02302,MP035,Ravi Nair,2026-02-21,5.0,LOW,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012712,P02302,MP035,Ravi Nair,2026-03-16,5.0,LOW,Potential duplicate detected,Reviewed,SYNTHETIC_DEMO
RE00012713,P02303,MP042,Nitin Singh,2026-01-14,46.6,MEDIUM,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012714,P02303,MP042,Nitin Singh,2025-04-16,39.3,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012715,P02303,MP042,Nitin Singh,2026-02-22,47.2,MEDIUM,Potential duplicate detected,Under Review,SYNTHETIC_DEMO
RE00012716,P02303,MP042,Nitin Singh,2025-12-23,51.4,MEDIUM,Delay risk increased,Reviewed,SYNTHETIC_DEMO
RE00012717,P02303,MP042,Nitin Singh,2025-09-03,35.5,LOW,Routine monitoring review,Unreviewed,SYNTHETIC_DEMO
RE00012718,P02303,MP042,Nitin Singh,2026-02-21,52.7,MEDIUM,Delay risk increased,Reviewed,SYNTHETIC_DEMO
RE00012719,P02303,MP042,Nitin Singh,2026-06-23,67.3,MEDIUM,Cost anomaly signal increased,Unreviewed,SYNTHETIC_DEMO
RE00012720,P02303,MP042,Nitin Singh,2026-03-30,56.1,MEDIUM,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012721,P02304,MP049,Anita Mehta,2026-08-02,66.6,MEDIUM,Delay risk increased,Under Review,SYNTHETIC_DEMO
RE00012722,P02304,MP049,Anita Mehta,2025-07-02,58.8,MEDIUM,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012723,P02304,MP049,Anita Mehta,2025-07-28,62.9,MEDIUM,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012724,P02304,MP049,Anita Mehta,2025-06-12,63.5,MEDIUM,Cost anomaly signal increased,Reviewed,SYNTHETIC_DEMO
RE00012725,P02304,MP049,Anita Mehta,2026-08-24,73.4,HIGH,Routine monitoring review,Reviewed,SYNTHETIC_DEMO
RE00012726,P02304,MP049,Anita Mehta,2026-03-29,76.5,HIGH,Risk score recalibrated after new progress snapshot,Under Review,SYNTHETIC_DEMO
RE00012727,P02304,MP049,Anita Mehta,2026-05-13,69.3,MEDIUM,Progress-expenditure mismatch detected,Unreviewed,SYNTHETIC_DEMO
RE00012728,P02304,MP049,Anita Mehta,2026-07-01,67.9,MEDIUM,Data consistency check triggered,Unreviewed,SYNTHETIC_DEMO
RE00012729,P02305,MP056,Meena Sharma,2025-10-08,5.0,LOW,Data consistency check triggered,Reviewed,SYNTHETIC_DEMO
RE00012730,P02305,MP056,Meena Sharma,2025-08-14,5.0,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012731,P02305,MP056,Meena Sharma,2025-09-27,5.0,LOW,Routine monitoring review,Under Review,SYNTHETIC_DEMO
RE00012732,P02305,MP056,Meena Sharma,2025-10-14,5.0,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012733,P02305,MP056,Meena Sharma,2025-10-12,5.0,LOW,Potential duplicate detected,Unreviewed,SYNTHETIC_DEMO
RE00012734,P02305,MP056,Meena Sharma,2025-08-10,5.0,LOW,Delay risk increased,Unreviewed,SYNTHETIC_DEMO
RE00012735,P02305,MP056,Meena Sharma,2025-02-01,5.0,LOW,Risk score recalibrated after new progress snapshot,Reviewed,SYNTHETIC_DEMO
